,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
36,315189,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211027,50130,10700
37,315209,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211029,50130,10700
38,315239,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211031,50130,10700
39,498159,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211001,50130,10700
40,498165,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,29700,20211002,50130,10700
41,498185,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,32400,20211004,50130,10700
42,498194,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211004,50130,10700
43,498195,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,25200,20211004,50130,10700
44,498215,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211006,50130,10700
45,498235,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211007,50130,10700
46,498237,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211007,50130,10700
47,498255,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,32400,20211009,50130,10700
48,498261,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,36000,20211010,50130,10700
49,498268,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,40500,20211010,50130,10700
50,498277,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,33300,20211010,50130,10700
51,498281,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211011,50130,10700
52,498344,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
53,498346,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
54,498356,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211014,50130,10700
55,498404,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,3,24300,20211017,50130,10700
56,498422,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,15720,20211018,50130,10700
57,498434,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211019,50130,10700
58,498489,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211024,50130,10700
59,498507,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211025,50130,10700
60,498529,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211027,50130,10700
61,498549,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211029,50130,10700
62,498579,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211031,50130,10700
63,681499,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211001,50130,10700
64,681505,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,29700,20211002,50130,10700
65,681525,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,32400,20211004,50130,10700
66,681534,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,1,8100,20211004,50130,10700
67,681535,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,25200,20211004,50130,10700
68,681555,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211006,50130,10700
69,681575,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211007,50130,10700
70,681577,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211007,50130,10700
71,681595,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,4,32400,20211009,50130,10700
72,681601,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,36000,20211010,50130,10700
73,681608,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,40500,20211010,50130,10700
74,681617,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,5,33300,20211010,50130,10700
75,681621,자연,상효원,제주특별자치도 서귀포시 산록남로 2847-37,제주특별자치도 서귀포시 상효동,647332200.0,2,16200,20211011,50130,10700
