,Unnamed: 0,CL_NM,TRRSRT_NM,ADDR,ADDR_new,TEL_NO,TOT_ENTRN_NMPR_CO,SETLE_PRICE,ENTRN_DE,SGNG_CD,LGDNG_CD
56,498394,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,31400,20211016,50110,31030
57,498418,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211018,50110,31030
58,498429,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,6,66000,20211019,50110,31030
59,498431,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,28000,20211019,50110,31030
60,498452,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,33000,20211021,50110,31030
61,498465,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211022,50110,31030
62,498473,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,47000,20211023,50110,31030
63,498476,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211023,50110,31030
64,498503,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211025,50110,31030
65,498533,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211027,50110,31030
66,498538,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211028,50110,31030
67,498540,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211028,50110,31030
68,681510,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211002,50110,31030
69,681513,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,39000,20211002,50110,31030
70,681548,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211005,50110,31030
71,681578,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,28000,20211007,50110,31030
72,681593,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211009,50110,31030
73,681604,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,33000,20211010,50110,31030
74,681634,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,11000,20211012,50110,31030
75,681642,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,1,11000,20211012,50110,31030
76,681646,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211012,50110,31030
77,681652,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211012,50110,31030
78,681693,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211014,50110,31030
79,681732,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211016,50110,31030
80,681734,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,31400,20211016,50110,31030
81,681758,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211018,50110,31030
82,681769,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,6,66000,20211019,50110,31030
83,681771,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,28000,20211019,50110,31030
84,681792,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,3,33000,20211021,50110,31030
85,681805,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211022,50110,31030
86,681813,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,47000,20211023,50110,31030
87,681816,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211023,50110,31030
88,681843,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,44000,20211025,50110,31030
89,681873,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211027,50110,31030
90,681878,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211028,50110,31030
91,681880,자연,생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,22000,20211028,50110,31030
92,833333,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,4,69200,20211103,50110,31030
93,833348,자연,생각하는정원,제주 제주시 한경면 녹차분재로 675 생각하는정원,제주특별자치도 제주시 한경면 저지리,647723701.0,2,20000,20211104,50110,31030
